TotalSpend,PurchaseFrequency,OrderHabit,Recency,AvgPurchaseGap,Trend,PseudoChurn,ReturnRate,CLV,Log_TotalSpend,Log_PurchaseFrequency,BC_PurchaseFrequency,PurchaseFreq_Label,IsFrequentBuyer,Log_OrderHabit,OrderHabit_Label,Log_Recency,BC_Recency,Recency_Label,Recency_QBin,Log_AvgPurchaseGap,Gap_Label,Churn,Trend_Refined,Return_Label,SpendPerOrder,SpendRate,GapPerOrder,Log_SpendRate
5091.52,16,184.5625,0,0.609236234,Decreasing,0,0.005053908,3520.52,8.535528075437382,2.833213344056216,1.571464309426274,High,1,5.223391752523979,Regular Buyer,0.0,0.0,,Very Recent,0.4757596776185207,Frequent,0,Decreasing,Occasional Returner,318.22,inf,0.038077264625,inf
174.02,1,99.0,252,0.0,Decreasing,1,0.0,149.64,5.164900253107685,0.6931471805599453,0.5921894716885845,Rare,0,4.605170185988092,Moderate Buyer,5.53338948872752,7.978735621394815,Old,Dormant,0.0,Single Purchase,0,Decreasing,No Return,174.02,0.6905555555555556,0.0,0.525057206012715
508.52,3,57.66666667,22,0.7,Increasing,0,0.0,354.09,6.233469106063111,1.3862943611198906,1.0206845338277533,Low,0,4.07187170642686,Light Buyer,3.1354942159291497,3.8393511436166916,Very Recent,Mid Term,0.5306282510621704,Frequent,0,Increasing,No Return,169.50666666666666,23.114545454545453,0.2333333333333333,3.182815204267836
434.75,2,147.0,4,1.988372093,Increasing,0,0.0,360.93,6.07706868440013,1.0986122886681098,0.8594831365124666,Rare,0,4.997212273764115,Regular Buyer,1.6094379124341003,1.7828946589879504,Very Recent,Very Recent,1.0947287886339299,Moderate,0,Increasing,No Return,217.375,108.6875,0.9941860465,4.697635413660185
6878.88,14,183.4285714,13,1.398190045,Increasing,0,0.007727975,4405.88,8.836356488914813,2.70805020110221,1.5371183623713276,High,1,5.21726224163641,Regular Buyer,2.6390573296152584,3.126839814439435,Very Recent,Recent,0.8747143049246411,Moderate,0,Increasing,Occasional Returner,491.34857142857146,529.1446153846153,0.0998707175,6.273149828543117
608.3,4,93.5,13,9.742857143,Decreasing,0,0.033591731,514.08,6.412310757254448,1.6094379124341003,1.1316360094026654,Low,0,4.548599834499697,Moderate Buyer,2.6390573296152584,3.126839814439435,Very Recent,Recent,2.374241081913779,Occasional,0,Decreasing,Occasional Returner,152.075,46.79230769230769,2.43571428575,3.8668646996081115
1572.47,12,42.58333333,9,3.125,Increasing,0,0.046641791,364.35,7.361038650545777,2.5649493574615367,1.4953111268020283,High,1,3.774674814200441,Light Buyer,2.302585092994046,2.668471719177733,Very Recent,Recent,1.4170660197866443,Occasional,0,Increasing,Occasional Returner,131.03916666666666,174.7188888888889,0.2604166666666667,5.168885495896652
871.78,3,173.3333333,42,3.693877551,Increasing,0,0.0,181.09,6.77168351949921,1.3862943611198906,1.0206845338277533,Low,0,5.160969175205609,Regular Buyer,3.7612001156935624,4.802782011675896,Very Recent,Mid Term,1.5462590108082208,Occasional,0,Increasing,No Return,290.5933333333333,20.756666666666668,1.231292517,3.079920223979016
260.85,2,31.5,26,4.807692308,Increasing,0,0.0,162.64,5.567771820725497,1.0986122886681098,0.8594831365124666,Rare,0,3.481240089335692,Light Buyer,3.295836866004329,4.079099047976295,Very Recent,Mid Term,1.7591832988464224,Occasional,0,Increasing,No Return,130.425,10.032692307692308,2.403846154,2.400862893026398
1060.24,6,104.0,6,1.453781513,Decreasing,0,0.011093502,427.57,6.96719331473075,1.9459101490553132,1.278537185034623,Moderate,0,4.653960350157523,Moderate Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,0.8976303093177113,Moderate,0,Decreasing,Occasional Returner,176.70666666666668,176.70666666666668,0.24229691883333335,5.180134250870314
3681.99,20,80.75,44,0.550458716,Decreasing,0,0.009202454,1002.99,8.211480201263536,3.044522437723423,1.6250842900204832,High,1,4.403665809777363,Light Buyer,3.8066624897703196,4.875765317853194,Very Recent,Mid Term,0.43855083295428476,Frequent,0,Decreasing,Occasional Returner,184.09949999999998,83.6815909090909,0.0275229358,4.438898233396407
549.29,3,146.6666667,39,1.884615385,Increasing,0,0.004524887,351.11,6.310445411994369,1.3862943611198906,1.0206845338277533,Low,0,4.99495748160276,Regular Buyer,3.6888794541139363,4.687533509440363,Very Recent,Mid Term,1.0593915756481618,Moderate,0,Increasing,Occasional Returner,183.09666666666666,14.084358974358974,0.6282051283333333,2.7136583774660883
321.49,3,105.3333333,77,1.75,Increasing,0,0.006289308,361.9,5.776072128003139,1.3862943611198906,1.0206845338277533,Low,0,4.666578813803255,Moderate Buyer,4.356708826689592,5.792475336483662,Recent,Old,1.0116009116784799,Moderate,0,Increasing,Occasional Returner,107.16333333333334,4.175194805194805,0.5833333333333334,1.643876981958838
3813.08,5,303.2,4,7.658536585,Increasing,0,0.005249344,5126.76,8.246454761294343,1.791759469228055,1.2140922538122543,Low,0,5.717685379825192,Heavy Buyer,1.6094379124341003,1.7828946589879504,Very Recent,Very Recent,2.1585457227288547,Occasional,0,Increasing,Occasional Returner,762.616,953.27,1.531707317,6.8609466502739265
987.95,3,69.0,0,1.442307692,Increasing,0,0.014285714,1567.69,6.896643774227418,1.3862943611198906,1.0206845338277533,Low,0,4.248495242049359,Light Buyer,0.0,0.0,,Very Recent,0.8929433677511797,Moderate,0,Increasing,Occasional Returner,329.31666666666666,inf,0.48076923066666666,inf
1449.62,7,165.1428571,26,0.791666667,Increasing,0,0.0,1098.83,7.279746330232585,2.0794415416798357,1.330733980931406,Moderate,0,5.112848003205397,Regular Buyer,3.295836866004329,4.079099047976295,Very Recent,Mid Term,0.5831462855316634,Frequent,0,Increasing,No Return,207.0885714285714,55.75461538461538,0.11309523814285714,4.038736981417807
810.08,7,82.0,62,3.893333333,Decreasing,0,0.0,264.62,6.698366692900263,2.0794415416798357,1.330733980931406,Moderate,0,4.418840607796598,Light Buyer,4.143134726391533,5.429022258659686,Recent,Old,1.58787373445014,Occasional,0,Decreasing,No Return,115.72571428571429,13.065806451612904,0.5561904761428572,2.6437467777750117
1666.63,5,176.2,19,2.113924051,Decreasing,0,0.016741071,1528.09,7.419158735770467,1.791759469228055,1.2140922538122543,Low,0,5.177279038170981,Regular Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,1.1358836835832276,Moderate,0,Decreasing,Occasional Returner,333.326,87.71736842105264,0.4227848102,4.485455680981961
437.53,4,55.25,232,0.915492958,Decreasing,1,0.0,123.1,6.083428224523346,1.6094379124341003,1.1316360094026654,Low,0,4.029806041084529,Light Buyer,5.4510384535657,7.815035789085862,Old,Dormant,0.6499750088270895,Frequent,1,Decreasing,No Return,109.3825,1.885905172413793,0.2288732395,1.0598386020203714
248.65,1,87.0,257,0.0,Decreasing,1,0.0,334.23,5.520059936946618,0.6931471805599453,0.5921894716885845,Rare,0,4.477336814478207,Light Buyer,5.552959584921617,8.017886261868473,Old,Dormant,0.0,Single Purchase,0,Decreasing,No Return,248.65,0.9675097276264591,0.0,0.6767686454529596
404.14,5,28.2,50,6.382978723,Increasing,0,0.0,163.55,6.00423268638566,1.791759469228055,1.2140922538122543,Low,0,3.374168709274236,Light Buyer,3.9318256327243257,5.078854385707936,Very Recent,Old,1.9991771781820455,Occasional,0,Increasing,No Return,80.828,8.082799999999999,1.2765957446,2.206382515120985
456.43,3,58.0,22,4.418181818,Increasing,0,0.0,336.03,6.125623867544565,1.3862943611198906,1.0206845338277533,Low,0,4.07753744390572,Light Buyer,3.1354942159291497,3.8393511436166916,Very Recent,Mid Term,1.6897603012393765,Occasional,0,Increasing,No Return,152.14333333333335,20.74681818181818,1.4727272726666667,3.079467456342077
330.23,4,52.25,82,5.0,Increasing,0,0.0,404.58,5.802812998119156,1.6094379124341003,1.1316360094026654,Low,0,3.9749978045895347,Light Buyer,4.418840607796598,5.900045276463462,Recent,Old,1.791759469228055,Occasional,0,Increasing,No Return,82.5575,4.02719512195122,1.25,1.6148621987475396
2904.83,1,1500.0,0,0.0,Flag,0,0.0,6115.01,7.974474342763172,0.6931471805599453,0.5921894716885845,Rare,0,7.313886831633462,Bulk Buyer,0.0,0.0,,Very Recent,0.0,Single Purchase,0,Seasonal Buyer,No Return,2904.83,inf,0.0,inf
1839.14,3,269.6666667,19,10.70967742,Increasing,0,0.0,325.1,7.517596934665088,1.3862943611198906,1.0206845338277533,Low,0,5.600888051616721,Heavy Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,2.460415629834801,Occasional,0,Increasing,No Return,613.0466666666667,96.79684210526317,3.5698924733333333,4.582892287207223
465.27,3,97.66666667,67,11.84,Decreasing,0,0.0,181.0,6.1447648654804015,1.3862943611198906,1.0206845338277533,Low,0,4.591747165689735,Moderate Buyer,4.219507705176107,5.557877279696551,Recent,Old,2.552565298261815,Occasional,0,Decreasing,No Return,155.09,6.9443283582089546,3.9466666666666668,2.072458260003564
553.85,1,285.0,50,0.0,Flag,0,0.0,644.24,6.318697806946573,0.6931471805599453,0.5921894716885845,Rare,0,5.655991810819852,Heavy Buyer,3.9318256327243257,5.078854385707936,Very Recent,Old,0.0,Single Purchase,0,New Buyer,No Return,553.85,11.077,0.0,2.491302817293238
5415.2,6,442.5,1,1.033783784,Increasing,0,0.017394523,1765.51,8.597149741532164,1.9459101490553132,1.278537185034623,Moderate,0,6.094697801749634,Bulk Buyer,0.6931471805599453,0.7240856053100515,Very Recent,Very Recent,0.7098979910910729,Moderate,0,Increasing,Occasional Returner,902.5333333333333,5415.2,0.17229729733333332,8.597149741532164
304.95,1,107.0,7,0.0,Flag,0,0.0,375.17,5.72342168990855,0.6931471805599453,0.5921894716885845,Rare,0,4.68213122712422,Moderate Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,0.0,Single Purchase,0,New Buyer,No Return,304.95,43.56428571428571,0.0,3.796932769501482
1800.33,10,85.9,12,4.887323944,Increasing,0,0.10052356,1659.38,7.496280559929143,2.3978952727983707,1.4428384809672656,Moderate,0,4.464758032271346,Light Buyer,2.5649493574615367,3.0242211527985576,Very Recent,Recent,1.7728015555408572,Occasional,0,Increasing,Frequent Returner,180.033,150.0275,0.48873239440000005,5.017461939438533
3669.72,8,229.0,36,1.518987342,Increasing,0,0.002178649,4416.26,8.208143107092903,2.1972245773362196,1.3741504363273038,Moderate,0,5.438079308923196,Heavy Buyer,3.6109179126442243,4.564458084839922,Very Recent,Mid Term,0.9238569723479232,Moderate,0,Increasing,Occasional Returner,458.715,101.93666666666667,0.18987341775,4.6341139123778685
501.21,2,123.5,46,0.0,Flag,0,0.0,428.89,6.2190183589107395,1.0986122886681098,0.8594831365124666,Rare,0,4.824305715904762,Moderate Buyer,3.8501476017100584,4.945963861748594,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,250.605,10.89586956521739,0.0,2.476191244506064
388.64,3,43.66666667,29,2.212121212,Increasing,0,0.0,104.35,5.965223235902755,1.3862943611198906,1.0206845338277533,Low,0,3.7992275113574285,Light Buyer,3.4011973816621555,4.23927487808638,Very Recent,Mid Term,1.166931532607851,Moderate,0,Increasing,No Return,129.54666666666665,13.401379310344828,0.7373737373333333,2.6673239874354358
2011.26,9,100.6666667,7,1.537117904,Increasing,0,0.005488474,845.64,7.607013747522931,2.302585092994046,1.4110159881162716,Moderate,0,4.621699488267171,Moderate Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,0.9310287533252103,Moderate,0,Increasing,Occasional Returner,223.47333333333333,287.3228571428571,0.17079087822222222,5.6640808839951005
2622.77,10,99.3,5,0.859564165,Increasing,0,0.004012036,418.83,7.872367493783256,2.3978952727983707,1.4428384809672656,Moderate,0,4.60816569496789,Moderate Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,0.6203421403754414,Frequent,0,Increasing,Occasional Returner,262.277,524.554,0.0859564165,6.264452944314512
460.95,2,49.5,51,6.857142857,Increasing,0,0.0,531.1,6.135456660116754,1.0986122886681098,0.8594831365124666,Rare,0,3.9219733362813143,Light Buyer,3.9512437185814275,5.110647972752438,Recent,Old,2.061423036158976,Occasional,0,Increasing,No Return,230.475,9.038235294117646,3.4285714285,2.3064013312964997
703.22,1,382.0,224,0.0,Decreasing,1,0.0,314.1,6.557090807340088,0.6931471805599453,0.5921894716885845,Rare,0,5.948034989180646,Bulk Buyer,5.41610040220442,7.7460927735407585,Old,Dormant,0.0,Single Purchase,0,Decreasing,No Return,703.22,3.1393750000000002,0.0,1.420544810257107
1702.98,6,89.0,11,57.33333333,Increasing,0,0.356626506,4199.85,7.440721970231179,1.9459101490553132,1.278537185034623,Moderate,0,4.499809670330265,Light Buyer,2.4849066497880004,2.9144479967400296,Very Recent,Recent,4.066173685198262,Rare,0,Increasing,High Returner,283.83,154.81636363636363,9.555555555,5.0486781576798405
357.8,1,88.0,54,0.0,Flag,0,0.0,307.82,5.882765130184641,0.6931471805599453,0.5921894716885845,Rare,0,4.48863636973214,Light Buyer,4.007333185232471,5.202919193822244,Recent,Old,0.0,Single Purchase,0,New Buyer,No Return,357.8,6.625925925925926,0.0,2.0315537480294146
1301.6,4,198.0,36,0.468013468,Increasing,0,0.0,430.94,7.172117546112301,1.6094379124341003,1.1316360094026654,Low,0,5.293304824724492,Regular Buyer,3.6109179126442243,4.564458084839922,Very Recent,Mid Term,0.3839101045371604,Frequent,0,Increasing,No Return,325.4,36.15555555555555,0.117003367,3.615113303874327
2180.64,2,778.0,58,2.670886076,Increasing,0,0.002564103,1098.78,7.687832166530142,1.0986122886681098,0.8594831365124666,Rare,0,6.658011045870748,Bulk Buyer,4.07753744390572,5.319326307144261,Recent,Old,1.3004330705272913,Moderate,0,Increasing,Occasional Returner,1090.32,37.59724137931034,1.335443038,3.6531808070596625
4194.82,4,825.5,116,0.890410959,Increasing,0,0.010784901,2398.86,8.341844070597949,1.6094379124341003,1.1316360094026654,Low,0,6.717199917261079,Bulk Buyer,4.762173934797756,6.509777694262278,Mid Term,Dormant,0.6367942440595382,Frequent,0,Increasing,Occasional Returner,1048.705,36.162241379310345,0.22260273975,3.6152932291156175
5954.29,13,227.7692308,27,1.126315789,Increasing,0,0.01627907,3408.48,8.692035179176292,2.6390573296152584,1.517310394535294,High,1,5.432713769693063,Heavy Buyer,3.332204510175204,4.134149057368282,Very Recent,Mid Term,0.7543908055778916,Moderate,0,Increasing,Occasional Returner,458.02230769230766,220.52925925925925,0.08663967607692308,5.4005546767398815
1660.25,4,249.5,18,2.328767123,Decreasing,0,0.0,1475.02,7.415325610027455,1.6094379124341003,1.1316360094026654,Low,0,5.523458920524919,Heavy Buyer,2.9444389791664403,3.559889304797151,Very Recent,Recent,1.2026020021057375,Moderate,0,Decreasing,No Return,415.0625,92.23611111111111,0.58219178075,4.535135104922697
5798.95,20,209.25,6,0.747346072,Decreasing,0,0.00238379,2091.96,8.665604575807697,3.044522437723423,1.6250842900204832,High,1,5.3482972988530575,Heavy Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,0.5580981065537262,Frequent,0,Decreasing,Occasional Returner,289.9475,966.4916666666667,0.0373673036,6.874706811602415
1572.86,5,332.8,62,1.863636364,Increasing,0,0.0,1142.42,7.3612864796593405,1.791759469228055,1.2140922538122543,Low,0,5.810542011227735,Bulk Buyer,4.143134726391533,5.429022258659686,Recent,Old,1.052092273160201,Moderate,0,Increasing,No Return,314.572,25.368709677419353,0.3727272728,3.272178067708754
186.3,1,100.0,7,0.0,Flag,0,0.0,168.12,5.2327116094500425,0.6931471805599453,0.5921894716885845,Rare,0,4.61512051684126,Moderate Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,0.0,Single Purchase,0,New Buyer,No Return,186.3,26.614285714285717,0.0,3.318333237158972
117.37,1,73.0,5,0.0,Flag,0,0.0,1451.28,4.773815311965802,0.6931471805599453,0.5921894716885845,Rare,0,4.30406509320417,Light Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,0.0,Single Purchase,0,New Buyer,No Return,117.37,23.474,0.0,3.1976113295634763
609.56,2,151.5,177,1.05,Decreasing,1,0.0,158.03,6.414376568819867,1.0986122886681098,0.8594831365124666,Rare,0,5.0271645960474665,Regular Buyer,5.181783550292085,7.291422696307003,Mid Term,Dormant,0.7178397931503169,Moderate,1,Decreasing,No Return,304.78,3.443841807909604,0.525,1.491519274363786
1217.94,5,129.4,120,1.204724409,Decreasing,0,0.0,792.11,7.105736907597212,1.791759469228055,1.2140922538122543,Low,0,4.870606649492553,Moderate Buyer,4.795790545596741,6.570897720355604,Mid Term,Dormant,0.7906025165070869,Moderate,0,Decreasing,No Return,243.58800000000002,10.1495,0.2409448818,2.4113946538513207
775.11,2,146.0,37,2.871794872,Increasing,0,0.006802721,427.07,6.654294262714591,1.0986122886681098,0.8594831365124666,Rare,0,4.990432586778736,Regular Buyer,3.6375861597263857,4.606423407074947,Very Recent,Mid Term,1.353718190738258,Moderate,0,Increasing,Occasional Returner,387.555,20.94891891891892,1.435897436,3.088717886322791
362.97,1,268.0,23,0.0,Flag,0,0.0,1060.68,5.897071446657808,0.6931471805599453,0.5921894716885845,Rare,0,5.594711379601839,Heavy Buyer,3.1780538303479458,3.9025191632789364,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,362.97,15.781304347826088,0.0,2.8202654303080554
5218.37,11,302.8181818,19,0.36598493,Decreasing,0,0.004482965,3089.97,8.560131983937929,2.4849066497880004,1.4706794830975354,High,1,5.716429436297124,Heavy Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,0.31187572887690845,Frequent,0,Decreasing,Occasional Returner,474.3972727272727,274.6510526315789,0.03327135727272727,5.61913576375352
2878.46,5,205.0,7,3.575757576,Increasing,0,0.0,2735.37,7.965358055549669,1.791759469228055,1.2140922538122543,Low,0,5.327876168789581,Regular Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,1.5207722754014241,Occasional,0,Increasing,No Return,575.692,411.2085714285714,0.7151515152,6.021529462584097
1820.41,6,168.0,1,0.244897959,Increasing,0,0.010794897,615.39,7.507366205400848,1.9459101490553132,1.278537185034623,Moderate,0,5.1298987149230735,Regular Buyer,0.6931471805599453,0.7240856053100515,Very Recent,Very Recent,0.21905356591514366,Frequent,0,Increasing,Occasional Returner,303.4016666666667,1820.41,0.0408163265,7.507366205400848
245.77,1,127.0,13,0.0,Flag,0,0.0,101.4,5.508456728726992,0.6931471805599453,0.5921894716885845,Rare,0,4.852030263919617,Moderate Buyer,2.6390573296152584,3.126839814439435,Very Recent,Recent,0.0,Single Purchase,0,New Buyer,No Return,245.77,18.905384615384616,0.0,2.9909902788169522
1373.2,3,416.6666667,9,0.564285714,Increasing,0,0.0,1701.94,7.225627022596975,1.3862943611198906,1.0206845338277533,Low,0,6.034683666307767,Bulk Buyer,2.302585092994046,2.668471719177733,Very Recent,Recent,0.44742930702454814,Frequent,0,Increasing,No Return,457.73333333333335,152.57777777777778,0.18809523800000003,5.034207134321075
4905.35,12,245.8333333,8,1.1,Increasing,0,0.0,478.78,8.49828556348861,2.5649493574615367,1.4953111268020283,High,1,5.5087133449047,Heavy Buyer,2.1972245773362196,2.528863070019232,Very Recent,Very Recent,0.7419373447293773,Moderate,0,Increasing,No Return,408.7791666666667,613.16875,0.09166666666666667,6.420269727519886
1316.56,8,90.125,2,0.150943396,Flag,0,0.001385042,407.5,7.18353682017553,2.1972245773362196,1.3741504363273038,Moderate,0,4.512232190328822,Light Buyer,1.0986122886681098,1.1776832408855196,Very Recent,Very Recent,0.1405819504244681,Frequent,0,Seasonal Buyer,Occasional Returner,164.57,658.28,0.0188679245,6.491148330455128
2278.1,13,100.1538462,8,1.598173516,Increasing,0,0.002298851,2968.79,7.731535907177285,2.6390573296152584,1.517310394535294,High,1,4.616642587606602,Moderate Buyer,2.1972245773362196,2.528863070019232,Very Recent,Very Recent,0.9548087043168599,Moderate,0,Increasing,Occasional Returner,175.23846153846154,284.7625,0.1229364243076923,5.65516104625009
1574.5,2,483.5,27,0.876712329,Increasing,0,0.0,1415.29,7.362327961197329,1.0986122886681098,0.8594831365124666,Rare,0,6.183117431330821,Bulk Buyer,3.332204510175204,4.134149057368282,Very Recent,Mid Term,0.6295214848038213,Frequent,0,Increasing,No Return,787.25,58.31481481481482,0.4383561645,4.082859103044884
19253.84,37,271.7837838,5,4.454545455,Increasing,0,0.030653557,34486.88,9.865517736684493,3.6375861597263857,1.7501644410505421,SuperBuyer,1,5.608679480654082,Heavy Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.6964492895070635,Occasional,0,Increasing,Occasional Returner,520.3740540540541,3850.768,0.1203931204054054,8.256287542651458
467.89,2,106.5,34,1.855172414,Decreasing,0,0.0,662.38,6.150368199359277,1.0986122886681098,0.8594831365124666,Rare,0,4.677490847567717,Moderate Buyer,3.5553480614894135,4.477461518679025,Very Recent,Mid Term,1.0491322314772038,Moderate,0,Decreasing,No Return,233.945,13.761470588235294,0.927586207,2.6920204475585288
642.91,3,97.66666667,6,0.25974026,Flag,0,0.013468013,1368.16,6.4675589647854,1.3862943611198906,1.0206845338277533,Low,0,4.591747165689735,Moderate Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,0.23090555685588454,Frequent,0,Seasonal Buyer,Occasional Returner,214.3033333333333,107.15166666666666,0.08658008666666667,4.683534562975346
1341.95,4,134.5,43,2.908163265,Decreasing,0,0.0,211.88,7.202623965748275,1.6094379124341003,1.1316360094026654,Low,0,4.908971640319756,Moderate Buyer,3.784189633918261,4.839636502178884,Very Recent,Mid Term,1.3630675104317451,Moderate,0,Decreasing,No Return,335.4875,31.20813953488372,0.72704081625,3.4722192011931843
289.23,2,156.5,22,12.44444444,Decreasing,0,0.0,408.9,5.670673712088448,1.0986122886681098,0.8594831365124666,Rare,0,5.059425458265688,Regular Buyer,3.1354942159291497,3.8393511436166916,Very Recent,Mid Term,2.598565967929943,Occasional,0,Decreasing,No Return,144.615,13.146818181818183,6.22222222,2.649489735327918
13679.61,18,291.2777778,7,1.37704918,Increasing,0,0.048111837,3786.24,9.523734780825682,2.9444389791664403,1.600346528876322,High,1,5.6777046439106735,Heavy Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,0.8658598781093321,Moderate,0,Increasing,Occasional Returner,759.9783333333334,1954.23,0.07650273222222222,7.5782631125584174
232.96,2,53.5,37,0.0,Flag,0,0.0,245.96,5.455150160574825,1.0986122886681098,0.8594831365124666,Rare,0,3.9982007016691985,Light Buyer,3.6375861597263857,4.606423407074947,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,116.48,6.296216216216217,0.0,1.9873558872309813
1113.74,9,105.7777778,83,13.22222222,Decreasing,0,0.075728155,934.62,7.016376472846134,2.302585092994046,1.4110159881162716,Moderate,0,4.67074983184219,Moderate Buyer,4.430816798843313,5.92087616664031,Recent,Old,2.6548056864271476,Occasional,0,Decreasing,Frequent Returner,123.74888888888889,13.41855421686747,1.4691358022222223,2.66851586447704
36912.78,44,325.9545455,26,2.453125,Decreasing,0,0.004235229,81024.84,10.516340202051026,3.8066624897703196,1.7799253458471707,SuperBuyer,1,5.789821156648064,Bulk Buyer,3.295836866004329,4.079099047976295,Very Recent,Mid Term,1.239279618158081,Moderate,0,Decreasing,Occasional Returner,838.9268181818181,1419.7223076923076,0.05575284090909091,7.258920688656854
1864.09,7,99.57142857,2,0.445378151,Increasing,0,0.018309859,8394.53,7.53106458828622,2.0794415416798357,1.330733980931406,Moderate,0,4.610868207088524,Moderate Buyer,1.0986122886681098,1.1776832408855196,Very Recent,Very Recent,0.36837098352169106,Frequent,0,Increasing,Occasional Returner,266.2985714285714,932.045,0.06362545014285714,6.838453431195496
491.02,3,118.3333333,20,0.411764706,Flag,0,0.002808989,437.7,6.198519366072607,1.3862943611198906,1.0206845338277533,Low,0,4.781920697453261,Moderate Buyer,3.044522437723423,3.7054510470048467,Very Recent,Recent,0.3448404863750628,Frequent,0,New Buyer,Occasional Returner,163.67333333333332,24.551,0.13725490199999998,3.2406764548270535
1797.92,2,326.5,50,2.333333333,Increasing,0,0.0,758.92,7.494941763812224,1.0986122886681098,0.8594831365124666,Rare,0,5.791488055075306,Bulk Buyer,3.9318256327243257,5.078854385707936,Very Recent,Old,1.203972804225936,Moderate,0,Increasing,No Return,898.96,35.958400000000005,1.1666666665,3.6097929557931527
654.32,2,169.0,170,3.322580645,Decreasing,1,0.005882353,855.02,6.485123665952063,1.0986122886681098,0.8594831365124666,Rare,0,5.135798437050262,Regular Buyer,5.14166355650266,7.2149011201926605,Mid Term,Dormant,1.4638525954284518,Occasional,0,Decreasing,Occasional Returner,327.16,3.8489411764705883,1.6612903225,1.5787603669856176
1103.35,4,125.25,56,3.016949153,Increasing,0,0.045714286,1313.55,7.0070122055794775,1.6094379124341003,1.1316360094026654,Low,0,4.838264068155469,Moderate Buyer,4.04305126783455,5.262016324350295,Recent,Old,1.390522697343336,Occasional,0,Increasing,Occasional Returner,275.8375,19.70267857142857,0.75423728825,3.0302630914858404
1067.85,3,229.0,5,1.275862069,Increasing,0,0.018571429,1197.27,6.97433858312529,1.3862943611198906,1.0206845338277533,Low,0,5.438079308923196,Heavy Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,0.822358912055103,Moderate,0,Increasing,Occasional Returner,355.95,213.57,0.4252873563333333,5.36863602545699
1082.6,4,127.0,5,3.060606061,Increasing,0,0.0,773.99,6.98804411021094,1.6094379124341003,1.1316360094026654,Low,0,4.852030263919617,Moderate Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.401332238581446,Occasional,0,Increasing,No Return,270.65,216.51999999999998,0.76515151525,5.382290800324215
2094.23,4,302.75,42,1.265625,Increasing,0,0.120551924,1340.7,7.647418611533148,1.6094379124341003,1.1316360094026654,Low,0,5.716204994654758,Heavy Buyer,3.7612001156935624,4.802782011675896,Very Recent,Mid Term,0.8178506590609026,Moderate,0,Increasing,Frequent Returner,523.5575,49.86261904761905,0.31640625,3.9291282539024897
562.35,2,140.5,25,5.518518519,Increasing,0,0.003546099,256.44,6.333901104610175,1.0986122886681098,0.8594831365124666,Rare,0,4.952299717083292,Moderate Buyer,3.258096538021482,4.022235378277746,Very Recent,Mid Term,1.8746471291076863,Occasional,0,Increasing,Occasional Returner,281.175,22.494,2.7592592595,3.156745069401694
787.89,3,124.0,1,0.744680851,Increasing,0,0.0,1111.79,6.6706268941429,1.3862943611198906,1.0206845338277533,Low,0,4.8283137373023015,Moderate Buyer,0.6931471805599453,0.7240856053100515,Very Recent,Very Recent,0.5565716455176092,Frequent,0,Increasing,No Return,262.63,787.89,0.24822695033333333,6.6706268941429
162.8,2,55.0,9,1.7,Flag,0,0.0,137.9,5.098646171418969,1.0986122886681098,0.8594831365124666,Rare,0,4.02535169073515,Light Buyer,2.302585092994046,2.668471719177733,Very Recent,Recent,0.9932517730102833,Moderate,0,New Buyer,No Return,81.4,18.08888888888889,0.85,2.9491064322139358
2122.89,4,318.5,39,1.798165138,Increasing,0,0.0046875,1511.95,7.661004591943516,1.6094379124341003,1.1316360094026654,Low,0,5.766757273817589,Bulk Buyer,3.6888794541139363,4.687533509440363,Very Recent,Mid Term,1.0289638945159727,Moderate,0,Increasing,Occasional Returner,530.7225,54.43307692307692,0.4495412845,4.015176471959225
1327.98,3,137.0,44,3.882352941,Increasing,0,0.028368794,783.9,7.1921670096910555,1.3862943611198906,1.0206845338277533,Low,0,4.927253685157205,Moderate Buyer,3.8066624897703196,4.875765317853194,Very Recent,Mid Term,1.5856272637042375,Occasional,0,Increasing,Occasional Returner,442.66,30.18136363636364,1.294117647,3.439820597001845
